nTraces,pv_mean,pv_std,load_mean,load_std,sol,time,memory
51,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,400.35,35.77,86.05
51,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,397.05,35.43,85.99
51,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,353.03,35.54,86.03
51,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,428.46,35.63,85.87
51,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,400.98,35.4,86.15
51,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,397.25,35.6,86.0
52,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,338.81,36.13,86.12
52,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,345.16,36.14,86.12
52,266.50624999999997,273.8953361583049,315.028125,164.58755882959193,370.73,36.55,86.09
52,264.5416666666667,272.8576096407958,320.5239583333333,169.45243601622138,354.49,36.69,86.0
52,267.8604166666667,274.4615218474648,317.7645833333333,165.4162634204783,388.23,36.49,86.12
52,268.51145833333334,276.57818811240327,321.21979166666665,170.9025286407136,390.08,36.52,86.14
52,267.65208333333334,276.78592321020665,318.65208333333334,167.67194282981987,331.5,36.05,85.98
52,267.503125,274.99285576065614,321.6770833333333,170.0430744933757,424.09,36.22,86.06
52,277.45,278.03394576921715,328.87708333333336,168.0694836959595,337.35,36.3,85.98
52,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,338.81,36.09,86.12
52,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,436.3,37.8,86.07
52,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,363.09,44.14,86.04
52,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,404.19,36.58,86.06
52,272.559375,281.13062858531805,330.23645833333336,174.5874668085406,372.17,36.26,86.03
52,275.97291666666666,282.7801614030937,327.38854166666664,170.42978018196604,413.27,37.51,86.0
52,276.6458333333333,284.9630725040917,330.9583333333333,176.08089503754297,417.8,36.52,86.07
52,275.7604166666667,285.176073344451,328.30625,172.74973999769387,420.69,36.96,85.98
52,275.60625,283.3276514672324,331.42291666666665,175.19885099935175,467.24,37.49,86.06
52,285.85729166666664,286.46240218133033,338.840625,173.1644320786153,420.61,37.44,86.16
52,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,436.3,36.23,86.14
52,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,334.17,36.41,86.01
52,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,347.11,37.39,86.06
52,265.96875,273.34187968568625,314.38958333333335,164.2528636731378,356.64,37.52,86.02
52,264.0125,272.30506378034295,319.8822916666667,169.10803314424462,352.83,36.41,85.99
52,267.3177083333333,273.90808258839,317.12291666666664,165.07831441922664,385.41,36.39,86.05
52,267.9677083333333,276.01756265634305,320.5729166666667,170.5613461724541,385.92,37.82,86.01
52,267.109375,276.2262444831701,318.009375,167.33250398914146,329.93,38.77,86.14
52,266.9625,274.4400948787974,321.03020833333335,169.70052673741645,421.89,37.62,86.1
52,276.8927083333333,277.4744122004735,328.2114583333334,167.72929943674103,322.48,37.21,86.06
52,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,334.17,36.01,86.03
52,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,396.84,36.12,86.02
52,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,350.65,36.33,86.09
52,271.88958333333335,279.4281923556743,321.38437500000003,167.9097663975884,344.84,35.98,86.05
52,269.89166666666665,278.36969672641374,326.9947916666667,172.8776809684811,413.62,36.13,85.99
52,273.2666666666667,280.00975640244314,324.1770833333333,168.75599772006046,399.45,36.39,86.1
52,273.9302083333334,282.16652372010736,327.715625,174.36068598844,420.16,36.4,86.14
52,273.05833333333334,282.38002307273007,325.08958333333334,171.06298089639301,379.13,37.5,86.1
52,272.909375,280.55669698763097,328.1791666666666,173.4850551420464,406.24,39.14,85.99
52,283.05625000000003,283.6477785081423,335.51666666666665,171.46846871623043,400.04,36.62,85.95
52,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,396.84,37.68,86.13
52,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,320.64,37.23,86.07
52,262.66770833333334,270.722787757911,310.025,159.83073859555302,376.17,37.39,86.25
52,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,365.74,36.83,86.03
52,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,347.86,37.42,86.1
52,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,373.66,37.75,86.23
52,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,393.57,36.85,86.08
52,264.95,273.9898732161464,315.43541666666664,165.98518318610968,335.37,36.67,86.19
52,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,429.44,36.32,85.99
52,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,302.13,36.03,86.07
52,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,320.64,36.49,86.17
52,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,396.37,36.53,86.04
52,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,338.26,36.7,86.03
52,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,347.83,36.6,86.09
52,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,362.57,36.74,86.01
52,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,399.46,36.64,86.01
52,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,396.17,36.48,86.17
52,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,352.24,36.33,85.96
52,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,427.51,36.3,85.97
52,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,400.08,36.32,86.03
52,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,396.37,36.64,86.12
52,273.975,282.96677734909684,321.0885416666667,172.01928965828202,407.23,36.3,86.13
52,271.2395833333333,279.56286989660555,320.140625,165.05451598015338,352.44,36.66,86.08
52,272.4270833333333,279.98164913048566,322.0229166666667,168.24446095337896,348.66,36.34,85.99
52,270.42083333333335,278.9222434645641,327.63645833333334,173.22208235852398,375.31,36.66,86.03
52,273.809375,280.5631958958196,324.81875,169.09394597413643,403.38,36.65,86.09
52,274.4739583333333,282.72714991842975,328.3625,174.70186762620293,424.59,36.55,86.07
52,273.6010416666667,282.9397022389781,325.73229166666664,171.40241848181412,386.82,36.75,85.99
52,273.45000000000005,281.1094582186804,328.82604166666664,173.82760212156066,413.59,36.72,86.1
52,283.61354166666666,284.2073119587002,336.1822916666667,171.80865264565384,411.6,36.77,86.07
52,273.975,282.96677734909684,321.0885416666667,172.01928965828202,407.23,36.68,86.02
52,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,320.64,36.62,86.11
52,262.66770833333334,270.722787757911,310.025,159.83073859555302,376.17,36.49,85.96
52,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,365.74,36.66,86.01
52,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,347.86,36.43,86.13
52,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,373.66,36.53,85.99
52,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,393.57,36.86,85.98
52,264.95,273.9898732161464,315.43541666666664,165.98518318610968,335.37,36.49,86.11
52,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,429.44,36.52,85.99
52,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,302.13,36.27,86.03
52,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,320.64,36.6,86.02
52,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,440.62,36.51,86.04
52,273.92604166666666,282.3261567779335,323.303125,166.68160732186692,369.79,36.52,85.98
52,275.1166666666666,282.7454644002073,325.20625,169.90460485991593,403.43,36.72,86.08
52,273.096875,281.67775672933016,330.87916666666666,174.9279499993418,375.57,36.51,86.0
52,276.5208333333333,283.3376221182759,328.02812500000005,170.76124578823803,417.86,36.44,86.16
52,277.18854166666665,285.51789818014316,331.5989583333333,176.42320773662857,419.14,36.7,86.11
52,276.30312499999997,285.7348014524442,328.9458333333334,173.09152619632258,422.93,36.71,86.06
52,276.153125,283.889522215188,332.0708333333334,175.54242181774435,472.09,36.49,86.04
52,286.41562500000003,287.01951128804126,339.50416666666666,173.50535949735257,425.25,36.69,86.02
52,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,440.62,37.36,86.02
52,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,396.37,36.57,86.0
52,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,338.26,36.08,86.01
52,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,347.83,36.36,86.09
52,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,362.57,36.29,86.06
52,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,399.46,36.35,86.04
52,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,396.17,36.46,86.1
52,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,352.24,36.64,86.07
52,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,427.51,36.77,86.03
52,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,400.08,36.59,86.03
52,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,396.37,36.72,86.03
53,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,338.81,36.45,86.13
53,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,345.16,37.1,86.15
53,266.50624999999997,273.8953361583049,315.028125,164.58755882959193,370.73,36.62,86.08
53,264.5416666666667,272.8576096407958,320.5239583333333,169.45243601622138,354.49,37.1,86.06
53,267.8604166666667,274.4615218474648,317.7645833333333,165.4162634204783,388.23,36.97,86.08
53,268.51145833333334,276.57818811240327,321.21979166666665,170.9025286407136,390.08,37.03,86.11
53,267.65208333333334,276.78592321020665,318.65208333333334,167.67194282981987,331.5,38.07,86.12
53,267.503125,274.99285576065614,321.6770833333333,170.0430744933757,424.09,37.13,86.01
53,277.45,278.03394576921715,328.87708333333336,168.0694836959595,337.35,37.33,86.12
53,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,338.81,36.89,86.04
53,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,436.3,36.9,86.12
53,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,363.09,36.79,86.12
53,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,404.19,37.32,86.02
53,272.559375,281.13062858531805,330.23645833333336,174.5874668085406,372.17,36.79,86.01
53,275.97291666666666,282.7801614030937,327.38854166666664,170.42978018196604,413.27,37.04,86.2
53,276.6458333333333,284.9630725040917,330.9583333333333,176.08089503754297,417.8,37.2,86.07
53,275.7604166666667,285.176073344451,328.30625,172.74973999769387,420.69,36.86,86.06
53,275.60625,283.3276514672324,331.42291666666665,175.19885099935175,467.24,37.3,86.08
53,285.85729166666664,286.46240218133033,338.840625,173.1644320786153,420.61,37.55,86.18
53,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,436.3,37.21,86.06
53,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,334.17,37.09,86.07
53,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,347.11,37.62,86.14
53,265.96875,273.34187968568625,314.38958333333335,164.2528636731378,356.64,37.33,86.15
53,264.0125,272.30506378034295,319.8822916666667,169.10803314424462,352.83,37.17,86.03
53,267.3177083333333,273.90808258839,317.12291666666664,165.07831441922664,385.41,36.96,86.1
53,267.9677083333333,276.01756265634305,320.5729166666667,170.5613461724541,385.92,37.08,86.08
53,267.109375,276.2262444831701,318.009375,167.33250398914146,329.93,36.95,86.22
53,266.9625,274.4400948787974,321.03020833333335,169.70052673741645,421.89,37.19,86.17
53,276.8927083333333,277.4744122004735,328.2114583333334,167.72929943674103,322.48,37.16,86.05
53,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,334.17,37.25,86.11
53,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,396.84,37.04,86.08
53,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,350.65,37.06,86.08
53,271.88958333333335,279.4281923556743,321.38437500000003,167.9097663975884,344.84,36.97,86.11
53,269.89166666666665,278.36969672641374,326.9947916666667,172.8776809684811,413.62,37.34,86.14
53,273.2666666666667,280.00975640244314,324.1770833333333,168.75599772006046,399.45,37.03,86.18
53,273.9302083333334,282.16652372010736,327.715625,174.36068598844,420.16,37.04,86.1
53,273.05833333333334,282.38002307273007,325.08958333333334,171.06298089639301,379.13,36.99,86.06
53,272.909375,280.55669698763097,328.1791666666666,173.4850551420464,406.24,37.08,86.15
53,283.05625000000003,283.6477785081423,335.51666666666665,171.46846871623043,400.04,37.45,86.15
53,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,396.84,37.29,86.19
53,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,320.64,37.13,86.1
53,262.66770833333334,270.722787757911,310.025,159.83073859555302,376.17,37.02,86.07
53,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,365.74,37.2,86.08
53,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,347.86,37.2,86.1
53,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,373.66,36.96,86.1
53,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,393.57,36.87,86.1
53,264.95,273.9898732161464,315.43541666666664,165.98518318610968,335.37,37.06,86.08
53,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,429.44,37.18,86.14
53,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,302.13,36.94,86.11
53,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,320.64,37.29,86.2
53,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,396.37,37.71,86.21
53,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,338.26,37.26,86.11
53,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,347.83,37.05,86.1
53,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,362.57,37.32,86.12
53,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,399.46,37.03,86.01
53,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,396.17,37.28,86.15
53,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,352.24,36.58,86.1
53,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,427.51,36.52,86.07
53,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,400.08,36.68,86.11
53,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,396.37,36.51,86.13
53,273.975,282.96677734909684,321.0885416666667,172.01928965828202,407.23,37.27,86.08
53,271.2395833333333,279.56286989660555,320.140625,165.05451598015338,352.44,36.87,86.12
53,272.4270833333333,279.98164913048566,322.0229166666667,168.24446095337896,348.66,36.8,86.11
53,270.42083333333335,278.9222434645641,327.63645833333334,173.22208235852398,375.31,36.69,86.13
53,273.809375,280.5631958958196,324.81875,169.09394597413643,403.38,36.56,85.99
53,274.4739583333333,282.72714991842975,328.3625,174.70186762620293,424.59,36.62,86.13
53,273.6010416666667,282.9397022389781,325.73229166666664,171.40241848181412,386.82,36.78,86.15
53,273.45000000000005,281.1094582186804,328.82604166666664,173.82760212156066,413.59,36.55,86.09
